"PLT_CN","LON_PUBLIC","LAT_PUBLIC","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_ID","COUNTYFIPS"
"733349011290487",-106.474913,42.983558,56,2,25,86646,"PID560202586646","56025"
"733349012290487",-107.149523,44.776905,56,2,33,81905,"PID560203381905","56033"
"733349013290487",-107.017193,44.688075,56,2,33,81610,"PID560203381610","56033"
"733349014290487",-106.958995,44.639672,56,2,33,88190,"PID560203388190","56033"
"733349015290487",-107.149527,44.594369,56,2,33,87586,"PID560203387586","56033"
"733349016290487",-107.414238,41.844371,56,2,7,84348,"PID560200784348","56007"
"733349017290487",-107.063915,44.192059,56,2,19,85278,"PID560201985278","56019"
"733349018290487",-107.007033,44.1445,56,2,19,87610,"PID560201987610","56019"
"733349019290487",-107.184431,44.139791,56,2,43,87298,"PID560204387298","56043"
"733349020290487",-107.178457,43.968994,56,2,43,83393,"PID560204383393","56043"
"733349021290487",-107.057975,43.83395,56,2,19,87893,"PID560201987893","56019"
"733349022290487",-107.240171,43.779135,56,2,43,86734,"PID560204386734","56043"
"733349023290487",-107.049743,43.653026,56,2,19,87102,"PID560201987102","56019"
"733349024290487",-107.232332,43.651418,56,2,43,81832,"PID560204381832","56043"
"733349025290487",-107.104254,43.515697,56,2,19,89785,"PID560201989785","56019"
"733349026290487",-107.229602,43.4688,56,2,25,87937,"PID560202587937","56025"
"733349027290487",-107.09715,43.335806,56,2,25,87556,"PID560202587556","56025"
"733349028290487",-106.645822,44.781837,56,2,33,86485,"PID560203386485","56033"
"733349029290487",-106.773786,44.914515,56,2,33,84450,"PID560203384450","56033"
"733349030290487",-106.803708,44.760911,56,2,33,80358,"PID560203380358","56033"
"733349031290487",-106.635051,44.652969,56,2,33,81883,"PID560203381883","56033"
"733349032290487",-106.921441,43.612898,56,2,19,89586,"PID560201989586","56019"
"733349034290487",-107.441443,41.168314,56,2,7,88074,"PID560200788074","56007"
"733349035290487",-107.435582,41.034109,56,2,7,90047,"PID560200790047","56007"
"733349036290487",-106.14159,41.769814,56,2,7,89692,"PID560200789692","56007"
"733349037290487",-106.396614,42.264083,56,2,7,80700,"PID560200780700","56007"
"733349038290487",-106.273568,42.133076,56,2,7,81284,"PID560200781284","56007"
"733349039290487",-106.400269,42.12156,56,2,7,89508,"PID560200789508","56007"
"733349040290487",-106.578652,42.171893,56,2,7,85536,"PID560200785536","56007"
"733349041290487",-106.265801,41.817242,56,2,7,84878,"PID560200784878","56007"
"733349042290487",-106.43897,41.772655,56,2,7,88439,"PID560200788439","56007"
"733349043290487",-106.295035,41.652407,56,2,7,85891,"PID560200785891","56007"
"733349044290487",-106.650301,42.935753,56,2,25,84208,"PID560202584208","56025"
"733349045290487",-106.769738,42.972632,56,2,25,87152,"PID560202587152","56025"
"733349046290487",-106.59166,42.933879,56,2,25,80911,"PID560202580911","56025"
"733349047290487",-106.466485,42.807333,56,2,25,89120,"PID560202589120","56025"
"733349048290487",-106.332883,44.792206,56,2,33,83127,"PID560203383127","56033"
"733349049290487",-106.449663,44.745808,56,2,33,87240,"PID560203387240","56033"
"733349050290487",-106.487413,44.581495,56,2,33,84272,"PID560203384272","56033"
"733349051290487",-106.33023,44.449878,56,2,19,80620,"PID560201980620","56019"
"733349052290487",-106.685953,44.469272,56,2,19,80273,"PID560201980273","56019"
"733349053290487",-106.372558,44.290596,56,2,19,86527,"PID560201986527","56019"
"733349054290487",-106.784789,41.137029,56,2,7,81946,"PID560200781946","56007"
"733349055290487",-106.67822,41.021404,56,2,7,89900,"PID560200789900","56007"
"733349056290487",-106.955342,41.049106,56,2,7,81087,"PID560200781087","56007"
"733349057290487",-106.710297,42.621311,56,2,25,80403,"PID560202580403","56025"
"733349058290487",-106.514652,42.490333,56,2,25,89030,"PID560202589030","56025"
"733349059290487",-106.70356,42.443017,56,2,25,84742,"PID560202584742","56025"
"733349060290487",-106.852193,42.504575,56,2,25,84297,"PID560202584297","56025"
"733349061290487",-106.64319,42.43772,56,2,25,84333,"PID560202584333","56025"
"733349062290487",-106.693647,42.309726,56,2,7,89257,"PID560200789257","56007"
"733349063290487",-107.281194,43.287524,56,2,25,88729,"PID560202588729","56025"
"733349064290487",-107.160308,43.199111,56,2,25,82175,"PID560202582175","56025"
"733349065290487",-107.123696,43.174646,56,2,25,80096,"PID560202580096","56025"
"733349066290487",-107.307918,42.819241,56,2,25,84007,"PID560202584007","56025"
"733349067290487",-107.202262,42.750433,56,2,25,88017,"PID560202588017","56025"
"733349068290487",-107.16438,42.686782,56,2,25,81216,"PID560202581216","56025"
"733349069290487",-107.31323,42.656925,56,2,25,83734,"PID560202583734","56025"
"733349070290487",-107.311154,42.471842,56,2,25,89380,"PID560202589380","56025"
"733349071290487",-107.183434,42.344423,56,2,7,89005,"PID560200789005","56007"
"733349072290487",-107.377703,42.33177,56,2,7,82512,"PID560200782512","56007"
"733349073290487",-107.138187,44.464009,56,2,19,89515,"PID560201989515","56019"
"733349074290487",-106.999614,44.317824,56,2,19,81451,"PID560201981451","56019"
"733349075290487",-107.192948,44.280081,56,2,3,83813,"PID560200383813","56003"
"733349076290487",-106.792728,43.345337,56,2,25,85905,"PID560202585905","56025"
"733349077290487",-106.914342,43.469319,56,2,25,81559,"PID560202581559","56025"
"733349078290487",-106.908428,43.2964,56,2,25,90461,"PID560202590461","56025"
"733349079290487",-106.777442,43.164211,56,2,25,89101,"PID560202589101","56025"
"733349080290487",-106.005638,44.253805,56,3,5,84985,"PID560300584985","56005"
"733349081290487",-106.067971,44.117532,56,2,19,85301,"PID560201985301","56019"
"733349082290487",-106.184286,44.073744,56,2,19,83833,"PID560201983833","56019"
"733349083290487",-106.375865,44.115089,56,2,19,88590,"PID560201988590","56019"
"733349084290487",-106.211303,42.310101,56,2,7,87022,"PID560200787022","56007"
"733349085290487",-108.179466,41.741558,56,1,37,88212,"PID560103788212","56037"
"733349086290487",-108.18393,41.564429,56,1,37,88664,"PID560103788664","56037"
"733349087290487",-108.059904,41.518701,56,1,37,89122,"PID560103789122","56037"
"733349088290487",-106.88087,42.349685,56,2,7,86144,"PID560200786144","56007"
"733349089290487",-107.008466,42.482096,56,2,25,80785,"PID560202580785","56025"
"733349090290487",-106.998393,42.306492,56,2,7,86756,"PID560200786756","56007"
"733349091290487",-106.881789,42.169529,56,2,7,85045,"PID560200785045","56007"
"733349092290487",-107.050257,42.158472,56,2,7,80643,"PID560200780643","56007"
"733349093290487",-106.697979,44.289804,56,2,19,81371,"PID560201981371","56019"
"733349094290487",-106.818227,44.415973,56,2,19,84756,"PID560201984756","56019"
"733349095290487",-106.880125,44.282969,56,2,19,84586,"PID560201984586","56019"
"733349096290487",-106.691684,44.156289,56,2,19,80764,"PID560201980764","56019"
"733349097290487",-106.737438,43.789649,56,2,19,89871,"PID560201989871","56019"
"733349098290487",-106.873493,43.924212,56,2,19,85247,"PID560201985247","56019"
"733349099290487",-106.931349,43.790903,56,2,19,85244,"PID560201985244","56019"
"733349100290487",-106.741362,43.65347,56,2,19,84682,"PID560201984682","56019"
"733349101290487",-108.177208,44.311562,56,2,3,81006,"PID560200381006","56003"
"733349102290487",-108.366789,44.363758,56,2,3,89544,"PID560200389544","56003"
"733349103290487",-108.372793,41.388401,56,1,37,83351,"PID560103783351","56037"
"733349104290487",-108.545229,41.43941,56,1,37,83221,"PID560103783221","56037"
"733349105290487",-108.548429,41.257255,56,1,37,85736,"PID560103785736","56037"
"733349106290487",-108.387144,41.074194,56,1,37,84110,"PID560103784110","56037"
"733349107290487",-108.564938,41.120337,56,1,37,83506,"PID560103783506","56037"
"733349108290487",-108.41743,43.231706,56,1,13,86904,"PID560101386904","56013"
"733349109290487",-108.616633,42.701581,56,1,13,80822,"PID560101380822","56013"
"733349110290487",-108.740312,42.747568,56,1,13,83929,"PID560101383929","56013"
"733349111290487",-108.629691,42.523765,56,1,13,86482,"PID560101386482","56013"
"733349112290487",-108.811462,42.432506,56,1,13,88893,"PID560101388893","56013"
"733349113290487",-108.632111,42.385108,56,1,13,87114,"PID560101387114","56013"
"733349114290487",-108.640606,42.2015,56,1,37,88938,"PID560103788938","56037"
"733349115290487",-108.81675,42.253484,56,1,37,87337,"PID560103787337","56037"
"733349116290487",-108.630004,42.067569,56,1,37,90077,"PID560103790077","56037"
"733349117290487",-108.83183,41.940953,56,1,37,90016,"PID560103790016","56037"
"733349118290487",-108.652749,41.890638,56,1,37,89764,"PID560103789764","56037"
"733349119290487",-108.673686,44.369721,56,1,29,81116,"PID560102981116","56029"
"733349120290487",-108.487287,44.319332,56,2,3,81243,"PID560200381243","56003"
"733349121290487",-107.498284,44.139169,56,2,43,82001,"PID560204382001","56043"
"733349122290487",-107.543739,42.201736,56,1,37,87451,"PID560103787451","56037"
"733349123290487",-107.541243,42.066985,56,1,37,85780,"PID560103785780","56037"
"733349124290487",-107.772875,43.364338,56,1,13,89659,"PID560101389659","56013"
"733349125290487",-107.586409,43.327273,56,1,13,82336,"PID560101382336","56013"
"733349126290487",-107.900793,43.322193,56,1,13,85289,"PID560101385289","56013"
"733349127290487",-107.758152,43.180446,56,1,13,87070,"PID560101387070","56013"
"733349128290487",-107.636986,43.009053,56,1,13,86967,"PID560101386967","56013"
"733349129290487",-107.759529,43.050891,56,1,13,81086,"PID560101381086","56013"
"733349130290487",-107.621339,42.824193,56,1,13,85834,"PID560101385834","56013"
"733349131290487",-108.074638,41.377301,56,1,37,89765,"PID560103789765","56037"
"733349132290487",-107.918071,41.246585,56,1,37,83954,"PID560103783954","56037"
"733349133290487",-107.797451,41.026761,56,2,7,87200,"PID560200787200","56007"
"733349134290487",-107.915253,41.069867,56,2,7,85085,"PID560200785085","56007"
"733349135290487",-107.786809,44.988791,56,2,33,88166,"PID560203388166","56033"
"733349136290487",-107.979965,44.84249,56,2,3,80153,"PID560200380153","56003"
"733349137290487",-107.97514,44.680184,56,2,3,84295,"PID560200384295","56003"
"733349138290487",-108.156044,44.672446,56,2,3,85747,"PID560200385747","56003"
"733349139290487",-107.99278,44.523985,56,2,3,87711,"PID560200387711","56003"
"733349140290487",-107.850314,44.146114,56,2,43,89638,"PID560204389638","56043"
"733349141290487",-108.013316,44.193117,56,2,3,85271,"PID560200385271","56003"
"733349142290487",-108.18579,44.179919,56,2,3,89592,"PID560200389592","56003"
"733349143290487",-108.004237,44.037001,56,2,43,80580,"PID560204380580","56043"
"733349144290487",-107.870956,43.993117,56,2,43,90377,"PID560204390377","56043"
"733349145290487",-108.02548,43.863292,56,2,43,81867,"PID560204381867","56043"
"733349146290487",-108.147088,42.421972,56,1,13,88746,"PID560101388746","56013"
"733349147290487",-108.008493,42.192931,56,1,37,87002,"PID560103787002","56037"
"733349148290487",-108.154754,42.23486,56,1,37,86809,"PID560103786809","56037"
"733349149290487",-108.342016,42.197455,56,1,37,85534,"PID560103785534","56037"
"733349150290487",-108.353757,41.884213,56,1,37,83889,"PID560103783889","56037"
"733349151290487",-108.514469,43.687248,56,1,17,87808,"PID560101787808","56017"
"733349152290487",-108.530939,43.512456,56,1,17,85541,"PID560101785541","56017"
"733349153290487",-108.718582,43.426197,56,1,13,80282,"PID560101380282","56013"
"733349154290487",-108.598116,43.196798,56,1,13,83453,"PID560101383453","56013"
"733349155290487",-108.717717,43.242578,56,1,13,81083,"PID560101381083","56013"
"733349156290487",-108.607336,43.011775,56,1,13,80526,"PID560101380526","56013"
"733349157290487",-108.738849,43.056742,56,1,13,89528,"PID560101389528","56013"
"733349158290487",-108.740719,42.926424,56,1,13,88741,"PID560101388741","56013"
"733349159290487",-107.505863,42.697938,56,2,25,86322,"PID560202586322","56025"
"733349160290487",-107.283996,44.998967,56,2,33,89066,"PID560203389066","56033"
"733349161290487",-107.822996,44.306608,56,2,3,80777,"PID560200380777","56003"
"733349162290487",-107.692895,44.175709,56,2,3,90481,"PID560200390481","56003"
"733349163290487",-107.946952,42.842408,56,1,13,86910,"PID560101386910","56013"
"733349164290487",-107.823206,42.735354,56,1,13,87198,"PID560101387198","56013"
"733349165290487",-107.679903,42.512728,56,1,13,87606,"PID560101387606","56013"
"733349166290487",-107.803063,42.555917,56,1,13,83171,"PID560101383171","56013"
"733349167290487",-107.853329,42.37281,56,1,13,90462,"PID560101390462","56013"
"733349168290487",-107.675493,42.3319,56,1,13,85820,"PID560101385820","56013"
"733349169290487",-107.985823,42.376958,56,1,13,82922,"PID560101382922","56013"
"733349170290487",-107.702082,41.705879,56,1,37,89473,"PID560103789473","56037"
"733349171290487",-107.586996,41.561561,56,2,7,85586,"PID560200785586","56007"
"733349172290487",-107.912301,43.674765,56,1,17,83933,"PID560101783933","56017"
"733349173290487",-108.027019,43.719266,56,1,17,85768,"PID560101785768","56017"
"733349174290487",-108.209213,43.685104,56,1,17,89904,"PID560101789904","56017"
"733349175290487",-108.093925,43.54733,56,1,17,84869,"PID560101784869","56017"
"733349177290487",-108.083139,43.389171,56,1,13,85620,"PID560101385620","56013"
"733349178290487",-108.105236,43.225239,56,1,13,84808,"PID560101384808","56013"
"733349179290487",-108.115352,43.047439,56,1,13,87583,"PID560101387583","56013"
"733349180290487",-108.16375,42.061785,56,1,37,83968,"PID560103783968","56037"
"733349181290487",-108.05189,41.695747,56,1,37,86518,"PID560103786518","56037"
"733349182290487",-108.079247,41.201627,56,1,37,86712,"PID560103786712","56037"
"733349183290487",-108.093147,41.017729,56,1,37,82697,"PID560103782697","56037"
"733349184290487",-108.14178,44.987541,56,2,3,85827,"PID560200385827","56003"
"733349185290487",-108.158065,44.80185,56,2,3,86672,"PID560200386672","56003"
"733349186290487",-108.314451,44.70181,56,2,3,81044,"PID560200381044","56003"
"733349187290487",-108.189865,43.999541,56,2,43,82870,"PID560204382870","56043"
"733349188290487",-108.380205,44.040964,56,2,43,83003,"PID560204383003","56043"
"733349189290487",-108.423519,43.058917,56,1,13,83959,"PID560101383959","56013"
"733349190290487",-108.429774,42.924603,56,1,13,89035,"PID560101389035","56013"
"733349191290487",-107.336299,44.680185,56,2,33,87457,"PID560203387457","56033"
"733349192290487",-107.47281,44.626424,56,2,33,90348,"PID560203390348","56033"
"733349193290487",-107.334406,44.506457,56,2,3,85420,"PID560200385420","56003"
"733349194290487",-107.580824,41.704307,56,1,37,84913,"PID560103784913","56037"
"733349195290487",-107.41678,43.690289,56,2,43,84602,"PID560204384602","56043"
"733349196290487",-107.532873,43.648818,56,2,43,89917,"PID560204389917","56043"
"733349197290487",-107.754943,41.344809,56,2,7,81271,"PID560200781271","56007"
"733349199290487",-107.655963,44.850092,56,2,33,90061,"PID560203390061","56033"
"733349200290487",-107.464447,44.816853,56,2,33,86120,"PID560203386120","56033"
"733349201290487",-107.95021,43.002215,56,1,13,90344,"PID560101390344","56013"
"733349202290487",-108.112807,42.872498,56,1,13,81368,"PID560101381368","56013"
"733349203290487",-107.995228,42.688565,56,1,13,84460,"PID560101384460","56013"
"733349204290487",-108.129632,42.732705,56,1,13,83081,"PID560101383081","56013"
"733349205290487",-107.995516,44.368808,56,2,3,88259,"PID560200388259","56003"
"733349206290487",-108.317759,42.696827,56,1,13,85958,"PID560101385958","56013"
"733349207290487",-108.145253,42.55666,56,1,13,85046,"PID560101385046","56013"
"733349208290487",-107.995664,42.49983,56,1,13,88645,"PID560101388645","56013"
"733349209290487",-108.645413,44.860705,56,1,29,86406,"PID560102986406","56029"
"733349210290487",-108.466813,44.812803,56,2,3,84577,"PID560200384577","56003"
"733349211290487",-108.475423,44.679084,56,2,3,88203,"PID560200388203","56003"
"733349213290487",-108.48489,44.497253,56,2,3,86679,"PID560200386679","56003"
"733349214290487",-108.678833,44.546222,56,1,29,80567,"PID560102980567","56029"
"733349215290487",-108.500968,44.185285,56,2,3,90249,"PID560200390249","56003"
"733349216290487",-108.689757,44.227857,56,1,29,81774,"PID560102981774","56029"
"733349217290487",-108.209124,43.811217,56,1,17,86538,"PID560101786538","56017"
"733349218290487",-108.389047,43.865614,56,1,17,85462,"PID560101785462","56017"
"733349219290487",-108.400226,43.728674,56,1,17,85648,"PID560101785648","56017"
"733349220290487",-108.227515,43.495314,56,1,17,90309,"PID560101790309","56017"
"733349221290487",-108.399829,43.550122,56,1,17,89697,"PID560101789697","56017"
"733349222290487",-108.231706,43.338235,56,1,13,84156,"PID560101384156","56013"
"733349223290487",-108.430482,42.740513,56,1,13,83488,"PID560101383488","56013"
"733349224290487",-108.32285,42.51412,56,1,13,82146,"PID560101382146","56013"
"733349225290487",-108.331065,42.379818,56,1,13,81914,"PID560101381914","56013"
"733349226290487",-108.450884,42.426713,56,1,13,85147,"PID560101385147","56013"
"733349227290487",-108.337729,42.019617,56,1,37,85407,"PID560103785407","56037"
"733349228290487",-108.536595,41.75063,56,1,37,82425,"PID560103782425","56037"
"733349229290487",-108.357155,41.572796,56,1,37,87935,"PID560103787935","56037"
"733349230290487",-108.846585,41.447585,56,1,37,82830,"PID560103782830","56037"
"733349231290487",-107.419375,43.357911,56,2,25,84432,"PID560202584432","56025"
"733349232290487",-107.461563,43.193508,56,2,25,81565,"PID560202581565","56025"
"733349233290487",-107.595253,43.152469,56,1,13,84797,"PID560101384797","56013"
"733349234290487",-107.448652,43.01471,56,2,25,90341,"PID560202590341","56025"
"733349235290487",-107.494944,42.521071,56,2,25,86140,"PID560202586140","56025"
"733349236290487",-107.786243,44.803646,56,2,33,88839,"PID560203388839","56033"
"733349237290487",-107.651999,44.664421,56,2,3,85901,"PID560200385901","56003"
"733349238290487",-107.641735,44.495848,56,2,3,90303,"PID560200390303","56003"
"733349239290487",-107.701161,44.359056,56,2,3,83989,"PID560200383989","56003"
"733349240290487",-107.520517,44.316449,56,2,3,85030,"PID560200385030","56003"
"733349241290487",-107.556243,43.960979,56,2,43,85163,"PID560204385163","56043"
"733349242290487",-107.694196,44.02697,56,2,43,89147,"PID560204389147","56043"
"733349243290487",-107.739116,43.862378,56,2,43,81930,"PID560204381930","56043"
"733349244290487",-107.539285,43.827851,56,2,43,90523,"PID560204390523","56043"
"733349245290487",-107.858831,43.816219,56,2,43,89454,"PID560204389454","56043"
"733349246290487",-107.733943,43.682855,56,1,17,81109,"PID560101781109","56017"
"733349247290487",-107.719063,43.548081,56,1,17,84526,"PID560101784526","56017"
"733349248290487",-107.846002,42.059082,56,1,37,85514,"PID560103785514","56037"
"733349249290487",-107.855193,41.900733,56,1,37,88090,"PID560103788090","56037"
"733349250290487",-108.054716,41.875388,56,1,37,89012,"PID560103789012","56037"
"733349251290487",-107.889341,41.740994,56,1,37,86531,"PID560103786531","56037"
"733349252290487",-107.889046,41.566411,56,2,7,82448,"PID560200782448","56007"
"733349253290487",-107.890299,41.413105,56,2,7,84866,"PID560200784866","56007"
"733349254290487",-110.808779,44.386794,56,1,39,89049,"PID560103989049","56039"
"733349255290487",-110.618658,44.300541,56,1,39,84901,"PID560103984901","56039"
"733349256290487",-110.689607,44.253592,56,1,39,87894,"PID560103987894","56039"
"733349257290487",-110.487052,44.081897,56,1,39,88295,"PID560103988295","56039"
"733349258290487",-110.68837,44.121287,56,1,39,82379,"PID560103982379","56039"
"733349259290487",-110.689623,43.939516,56,1,39,83806,"PID560103983806","56039"
"733349260290487",-110.503109,43.892798,56,1,39,84290,"PID560103984290","56039"
"733349261290487",-110.814772,43.896446,56,1,39,85038,"PID560103985038","56039"
"733349262290487",-110.631416,43.807596,56,1,39,87817,"PID560103987817","56039"
"733349263290487",-110.690113,43.758223,56,1,39,88280,"PID560103988280","56039"
"733349264290487",-110.686695,43.622586,56,1,39,82854,"PID560103982854","56039"
"733349265290487",-110.505025,43.400798,56,1,39,89912,"PID560103989912","56039"
"733349266290487",-110.881717,43.400656,56,1,39,86581,"PID560103986581","56039"
"733349267290487",-110.631135,43.31289,56,1,39,90374,"PID560103990374","56039"
"733349268290487",-110.693709,43.311729,56,1,39,86615,"PID560103986615","56039"
"733349269290487",-110.994058,44.254457,56,1,39,88615,"PID560103988615","56039"
"733349270290487",-110.999959,44.11877,56,1,39,81966,"PID560103981966","56039"
"733349271290487",-110.810722,44.075753,56,1,39,88641,"PID560103988641","56039"
"733349272290487",-110.517289,42.900096,56,1,35,83877,"PID560103583877","56035"
"733349273290487",-110.882136,42.905475,56,1,23,82244,"PID560102382244","56023"
"733349274290487",-110.700953,42.812964,56,1,23,89822,"PID560102389822","56023"
"733349275290487",-110.577772,42.589229,56,1,35,80842,"PID560103580842","56035"
"733349276290487",-110.696103,42.629152,56,1,23,82138,"PID560102382138","56023"
"733349277290487",-110.703476,42.450787,56,1,23,83208,"PID560102383208","56023"
"733349278290487",-110.553287,42.427222,56,1,23,87352,"PID560102387352","56023"
"733349279290487",-110.884211,42.457234,56,1,23,83027,"PID560102383027","56023"
"733349280290487",-110.692171,42.368017,56,1,23,82195,"PID560102382195","56023"
"733349281290487",-110.578066,42.095263,56,1,23,84982,"PID560102384982","56023"
"733349282290487",-110.69446,42.135181,56,1,23,81603,"PID560102381603","56023"
"733349283290487",-110.731793,41.978791,56,1,23,90279,"PID560102390279","56023"
"733349284290487",-111.043967,42.471919,56,1,23,84981,"PID560102384981","56023"
"733349285290487",-105.116167,42.049834,56,2,31,82154,"PID560203182154","56031"
"733349286290487",-104.397163,43.999828,56,3,45,85990,"PID560304585990","56045"
"733349287290487",-104.578979,42.859225,56,2,27,84120,"PID560202784120","56027"
"733349288290487",-104.740694,41.388231,56,2,21,85849,"PID560202185849","56021"
"733349289290487",-108.277866,44.851386,56,2,3,89186,"PID560200389186","56003"
"733349290290487",-107.205828,42.521289,56,2,25,89573,"PID560202589573","56025"
"733349291290487",-108.710036,41.238634,56,1,37,88924,"PID560103788924","56037"
"733349292290487",-108.857873,41.128975,56,1,37,87953,"PID560103787953","56037"
"733349293290487",-108.806854,44.832677,56,1,29,82248,"PID560102982248","56029"
"733349294290487",-108.979866,44.557129,56,1,29,82891,"PID560102982891","56029"
"733349295290487",-108.80079,44.504348,56,1,29,85957,"PID560102985957","56029"
"733349296290487",-109.223219,42.895799,56,1,13,80998,"PID560101380998","56013"
"733349297290487",-109.105196,42.755187,56,1,13,85272,"PID560101385272","56013"
"733349298290487",-109.229768,42.711,56,1,35,85835,"PID560103585835","56035"
"733349299290487",-109.417343,42.759241,56,1,35,85039,"PID560103585039","56035"
"733349300290487",-109.256873,42.559936,56,1,35,80510,"PID560103580510","56035"
"733349301290487",-109.11318,42.441757,56,1,35,88452,"PID560103588452","56035"
"733349302290487",-109.312186,42.389302,56,1,35,90504,"PID560103590504","56035"
"733349303290487",-109.127679,42.256176,56,1,37,88168,"PID560103788168","56037"
"733349304290487",-109.420355,42.26179,56,1,37,89345,"PID560103789345","56037"
"733349305290487",-109.308919,42.084813,56,1,37,82656,"PID560103782656","56037"
"733349306290487",-108.986601,44.730986,56,1,29,84494,"PID560102984494","56029"
"733349307290487",-109.302716,44.742548,56,1,29,86667,"PID560102986667","56029"
"733349308290487",-109.177104,44.513029,56,1,29,86717,"PID560102986717","56029"
"733349309290487",-109.132386,41.942537,56,1,37,86765,"PID560103786765","56037"
"733349310290487",-109.718153,42.447828,56,1,35,82334,"PID560103582334","56035"
"733349311290487",-109.904639,42.588371,56,1,35,88098,"PID560103588098","56035"
"733349312290487",-109.90136,42.40387,56,1,35,87540,"PID560103587540","56035"
"733349313290487",-109.912098,42.268403,56,1,35,85113,"PID560103585113","56035"
"733349314290487",-109.790103,41.951717,56,1,37,82614,"PID560103782614","56037"
"733349315290487",-109.82854,44.538182,56,1,29,87464,"PID560102987464","56029"
"733349316290487",-109.6795,44.242978,56,1,29,80390,"PID560102980390","56029"
"733349317290487",-109.807399,44.206511,56,1,29,88119,"PID560102988119","56029"
"733349318290487",-110.02016,43.261055,56,1,35,85853,"PID560103585853","56035"
"733349319290487",-110.321221,44.247347,56,1,39,89537,"PID560103989537","56039"
"733349320290487",-110.495952,44.207073,56,1,39,87729,"PID560103987729","56039"
"733349321290487",-110.317243,44.113598,56,1,39,88608,"PID560103988608","56039"
"733349322290487",-110.090091,41.635753,56,1,23,85765,"PID560102385765","56023"
"733349323290487",-110.280788,41.593993,56,1,23,82696,"PID560102382696","56023"
"733349324290487",-110.099205,41.461167,56,1,41,90022,"PID560104190022","56041"
"733349325290487",-110.09325,41.321717,56,1,41,86332,"PID560104186332","56041"
"733349326290487",-110.284514,41.281407,56,1,41,82034,"PID560104182034","56041"
"733349327290487",-110.104533,41.144075,56,1,41,89652,"PID560104189652","56041"
"733349328290487",-110.395957,41.82526,56,1,23,86425,"PID560102386425","56023"
"733349329290487",-110.4974,43.717353,56,1,39,81357,"PID560103981357","56039"
"733349330290487",-110.381425,43.624875,56,1,39,82902,"PID560103982902","56039"
"733349331290487",-110.353798,43.278218,56,1,35,82105,"PID560103582105","56035"
"733349332290487",-110.532798,43.245721,56,1,35,86516,"PID560103586516","56035"
"733349333290487",-110.390332,43.127714,56,1,35,86075,"PID560103586075","56035"
"733349334290487",-110.659258,44.597363,56,1,29,83214,"PID560102983214","56029"
"733349335290487",-111.04138,42.310845,56,1,23,84864,"PID560102384864","56023"
"733349336290487",-110.763404,41.507308,56,1,41,90402,"PID560104190402","56041"
"733349338290487",-110.699059,41.372708,56,1,41,86625,"PID560104186625","56041"
"733349339290487",-110.585727,41.101842,56,1,41,83826,"PID560104183826","56041"
"733349340290487",-110.758974,41.152167,56,1,41,81435,"PID560104181435","56041"
"733349342290487",-110.998088,44.932623,56,1,29,81680,"PID560102981680","56029"
"733349343290487",-110.808836,44.707804,56,1,29,89981,"PID560102989981","56029"
"733349344290487",-110.995755,44.613701,56,1,39,83525,"PID560103983525","56039"
"733349345290487",-110.810929,44.572651,56,1,39,80142,"PID560103980142","56039"
"733349346290487",-110.99257,44.425584,56,1,39,81281,"PID560103981281","56039"
"733349347290487",-104.069394,43.797051,56,3,45,84662,"PID560304584662","56045"
"733349349290487",-104.255783,42.675125,56,2,27,88705,"PID560202788705","56027"
"733349350290487",-104.501627,44.615196,56,3,11,81933,"PID560301181933","56011"
"733349351290487",-104.87784,41.689751,56,2,31,80976,"PID560203180976","56031"
"733349352290487",-105.024144,41.583926,56,2,21,88492,"PID560202188492","56021"
"733349353290487",-104.751452,44.972987,56,3,11,81469,"PID560301181469","56011"
"733349354290487",-106.376108,43.978218,56,2,19,86074,"PID560201986074","56019"
"733349355290487",-106.562075,43.930393,56,2,19,83655,"PID560201983655","56019"
"733349356290487",-106.79484,41.317484,56,2,7,82572,"PID560200782572","56007"
"733349357290487",-107.578987,44.540037,56,2,3,81522,"PID560200381522","56003"
"733349358290487",-107.709099,41.838795,56,1,37,83727,"PID560103783727","56037"
"733349359290487",-107.839537,44.626374,56,2,3,81979,"PID560200381979","56003"
"733349360290487",-107.95524,43.179682,56,1,13,89813,"PID560101389813","56013"
"733349361290487",-108.043439,42.010448,56,1,37,80927,"PID560103780927","56037"
"733349362290487",-108.831843,44.348316,56,1,29,82369,"PID560102982369","56029"
"733349363290487",-108.879855,44.194683,56,1,29,88268,"PID560102988268","56029"
"733349364290487",-108.996928,44.053179,56,1,29,90432,"PID560102990432","56029"
"733349365290487",-108.881183,44.010016,56,1,29,89221,"PID560102989221","56029"
"733349366290487",-108.882366,43.877899,56,1,17,85093,"PID560101785093","56017"
"733349367290487",-109.021353,43.561839,56,1,13,88291,"PID560101388291","56013"
"733349368290487",-108.663089,41.573287,56,1,37,85055,"PID560103785055","56037"
"733349369290487",-108.834334,41.621747,56,1,37,83148,"PID560103783148","56037"
"733349370290487",-109.120824,42.120887,56,1,37,89516,"PID560103789516","56037"
"733349371290487",-108.951563,42.075983,56,1,37,82883,"PID560103782883","56037"
"733349372290487",-110.194124,43.213788,56,1,35,80350,"PID560103580350","56035"
"733349373290487",-109.312034,44.060356,56,1,29,82332,"PID560102982332","56029"
"733349374290487",-109.687558,44.072386,56,1,29,81931,"PID560102981931","56029"
